,song_id,name
58,70E467F64AB1DD7DC009B97E737799930C3F55C8,pop/Like That - Doja Cat、Gucci Mane.wav
59,749AAA4C1E68F6D38A010FB5A3A557E8710349F4,pop/Closer - The Chainsmokers、Halsey.wav
60,71D58E16E81B3A320FD043EFDE1BD7392576B6C6,pop/East of Eden - Zella Day.wav
61,1648AA1F0D530BE2AD2D40C1C7F395CE88BBCB9D,pop/Because of You - Kelly Clarkson.wav
62,BD028C1EA1B16D2353FEF0B944BD0BB1127B8D78,pop/Dancing With Your Ghost - Sasha Sloan.wav
63,2D4D5177D04A4B29E2BD433208BFC96C4B26CF95,pop/Coming Home - Dash Berlin、Bo Bruce.wav
64,4A3E1EF9007C31CDE060EF41A2DE261676D399F6,pop/End Of The Night - Danny Avila.wav
65,706941E156ADFC5AD14BFE110FF0AE3B9C35F69F,pop/Easy - Troye Sivan.wav
66,F0CB3009539A4551D0361D85BCC30BC4FC340F85,pop/Cheap Thrills - Sia.wav
67,E9FB3C3937CEBF7CAC1535048EB11D3D3A9244DA,pop/Despacito (Remix) - Luis Fonsi、Daddy Yankee、Justin Bieber.wav
68,D0B714A401C8E6682F68DDE92A6C49639136F755,pop/Call Me Maybe - Carly Rae Jepsen.wav
69,C7A444696C2E67A9E9C689ADB9F6B21CDE6EAB28,pop/Floating (feat. Khalid) [filous Remix] - Alina Baraz、Khalid、filous.wav
70,06356699EAD2349B8AD6D71314F5634B5742BA69,pop/Counting Stars - OneRepublic.wav
71,C13EE1BDCB11337DDD7B50BC908F4AFE033C50EE,pop/Fire - Gavin Degraw.wav
72,F85F41298CEDD5F25237E431E8042D23A053C4F5,pop/Beautiful Now - Zedd、Jon Bellion.wav
73,55D13BCA1BCA766B1F99A7A1700C479542E6A635,pop/Fractures - ILLENIUM、Nevve.wav
74,6FAD08BC4793737E770BBBD2C9CD4668E062D136,pop/Faded - Alan Walker、Iselin Solheim.wav
75,97955FB79421130615B2B6DAE89E7AF57E82C56E,pop/Dancin (Krono Remix) - Aaron Smith、Luvli、Krono.wav
76,49F15650A1ECA61FD1204703B49575F6F6304957,pop/Galway Girl - MADILYN.wav
77,9CB8A7B37FE619D1E529BD10081DB0DCF3EF1294,pop/Dance Monkey - Tones and I.wav
